target_chembl_id
CHEMBL2366045
CHEMBL2366046
CHEMBL2366047
CHEMBL2366048
CHEMBL2331040
CHEMBL2331041
CHEMBL2331042
CHEMBL2331043
CHEMBL2331074
CHEMBL2331075
CHEMBL2364024
CHEMBL2364025
CHEMBL2364026
CHEMBL2364027
CHEMBL2364706
CHEMBL2364709
CHEMBL2364710
CHEMBL2364711
CHEMBL2364712
CHEMBL2364172
CHEMBL2364173
CHEMBL2363033
CHEMBL2321613
CHEMBL2321614
CHEMBL2321615
CHEMBL2363852
CHEMBL2363853
CHEMBL2363965
CHEMBL2364022
CHEMBL2364174
CHEMBL2364175
CHEMBL2364176
CHEMBL2364177
CHEMBL2364178
CHEMBL2364179
CHEMBL2364180
CHEMBL2364181
CHEMBL2364182
CHEMBL2364184
CHEMBL2364185
CHEMBL2364186
CHEMBL2362995
CHEMBL2362996
CHEMBL5352
CHEMBL2366381
CHEMBL2243
CHEMBL5251
CHEMBL3009
CHEMBL3041361
CHEMBL5913
CHEMBL1795129
CHEMBL3140341
CHEMBL3140342
CHEMBL3307221
CHEMBL3307226
CHEMBL3974
CHEMBL3307222
CHEMBL3130
CHEMBL3307223
CHEMBL2095217
CHEMBL3307224
CHEMBL1250417
CHEMBL2111455
CHEMBL1907601
CHEMBL3390820
CHEMBL3390821
CHEMBL3390822
CHEMBL3390823
CHEMBL3390824
CHEMBL3390825
CHEMBL3038508
CHEMBL3390827
CHEMBL3038482
CHEMBL3390828
CHEMBL1944
CHEMBL3390826
CHEMBL1914276
CHEMBL3391681
CHEMBL2046267
CHEMBL2929
CHEMBL3106
CHEMBL3545433
CHEMBL3545434
CHEMBL3545435
CHEMBL1169600
CHEMBL4660
CHEMBL3559386
CHEMBL3559388
CHEMBL3559389
CHEMBL3559390
CHEMBL3559391
CHEMBL4722
CHEMBL5071
CHEMBL2434
CHEMBL2842
CHEMBL1991
CHEMBL2111289
CHEMBL4093
CHEMBL2808
CHEMBL3979
CHEMBL1741186
CHEMBL1947
CHEMBL2599
CHEMBL2148
CHEMBL3553
CHEMBL3430911
CHEMBL308
CHEMBL301
CHEMBL331
CHEMBL260
CHEMBL2534
CHEMBL2111353
CHEMBL2111459
CHEMBL2208
CHEMBL3559682
CHEMBL3559691
CHEMBL3559703
CHEMBL5024
CHEMBL3559684
CHEMBL2815
CHEMBL4898
CHEMBL5608
CHEMBL4630
CHEMBL3145
CHEMBL4005
CHEMBL4282
CHEMBL2431
CHEMBL3983
CHEMBL2695
CHEMBL3055
CHEMBL3116
CHEMBL3267
CHEMBL3142
CHEMBL5274
CHEMBL2185
CHEMBL3385
CHEMBL4040
CHEMBL5285
CHEMBL3935
CHEMBL3024
CHEMBL2094138
CHEMBL2093867
CHEMBL1841
CHEMBL1955
CHEMBL2073
CHEMBL4501
CHEMBL2111330
CHEMBL1169596
CHEMBL2689
CHEMBL3559685
CHEMBL4816
CHEMBL5443
CHEMBL5311
CHEMBL4482
CHEMBL4036
CHEMBL3117
CHEMBL2527
CHEMBL4895
CHEMBL3610
CHEMBL264
CHEMBL5137
CHEMBL2888
CHEMBL3227
CHEMBL5815
CHEMBL4333
CHEMBL253
CHEMBL4308
CHEMBL4422
CHEMBL4409
CHEMBL298
CHEMBL3759
CHEMBL226
CHEMBL255
CHEMBL256
CHEMBL3559689
CHEMBL2346493
CHEMBL3559686
CHEMBL3559687
CHEMBL3559688
CHEMBL2203
CHEMBL3788
CHEMBL2508
CHEMBL4956
CHEMBL3026
CHEMBL4805
CHEMBL4296
CHEMBL2492
CHEMBL3119
CHEMBL4187
CHEMBL5163
CHEMBL4266
CHEMBL2095152
CHEMBL3559683
CHEMBL4245
CHEMBL2055
CHEMBL2003
CHEMBL2061
CHEMBL1868
CHEMBL2096667
CHEMBL5491
CHEMBL5838
CHEMBL2276
CHEMBL4179
CHEMBL2637
CHEMBL3629
CHEMBL3956
CHEMBL3094
CHEMBL5147
CHEMBL2996
CHEMBL262
CHEMBL2850
CHEMBL4439
CHEMBL2007
CHEMBL5469
CHEMBL1800
CHEMBL2094109
CHEMBL3371
CHEMBL2094132
CHEMBL4015
CHEMBL4029
CHEMBL3798
CHEMBL2373
CHEMBL2413
CHEMBL2014
CHEMBL3155
CHEMBL5113
CHEMBL4792
CHEMBL236
CHEMBL252
CHEMBL5167
CHEMBL4561
CHEMBL1836
CHEMBL3764
CHEMBL4616
CHEMBL340
CHEMBL250
CHEMBL1785
CHEMBL3911
CHEMBL4429
CHEMBL259
CHEMBL3559701
CHEMBL4644
CHEMBL3795
CHEMBL4877
CHEMBL2064
CHEMBL5034
CHEMBL1907603
CHEMBL2998
CHEMBL3038461
CHEMBL2109237
CHEMBL4304
CHEMBL4427
CHEMBL3973
CHEMBL3580491
CHEMBL1951
CHEMBL1918
CHEMBL5522
CHEMBL5500263
CHEMBL1847
CHEMBL3038498
CHEMBL2708
CHEMBL2873
CHEMBL2872
CHEMBL1163124
CHEMBL1908389
CHEMBL3045
CHEMBL219
CHEMBL2327
CHEMBL2069
CHEMBL4123
CHEMBL1293316
CHEMBL1628482
CHEMBL2925
CHEMBL3576
CHEMBL2476
CHEMBL2221348
CHEMBL3707192
CHEMBL1919
CHEMBL3896
CHEMBL3580482
CHEMBL3580483
CHEMBL3580485
CHEMBL3580503
CHEMBL2979
CHEMBL2121
CHEMBL1649058
CHEMBL2487
CHEMBL3594
CHEMBL3580486
CHEMBL3218
CHEMBL1975
CHEMBL5479
CHEMBL1075153
CHEMBL3580487
CHEMBL2095226
CHEMBL2754
CHEMBL3580508
CHEMBL3580507
CHEMBL3580490
CHEMBL3217393
CHEMBL1803
CHEMBL3580492
CHEMBL3580494
CHEMBL3831291
CHEMBL3580506
CHEMBL3580509
CHEMBL3580496
CHEMBL1962
CHEMBL4860
CHEMBL3580522
CHEMBL3831181
CHEMBL3551
CHEMBL2916
CHEMBL3712996
CHEMBL1075113
CHEMBL2016
CHEMBL2111480
CHEMBL3831284
CHEMBL614126
CHEMBL3826826
CHEMBL3831285
CHEMBL2176839
CHEMBL2094108
CHEMBL2111332
CHEMBL4302
CHEMBL3572
CHEMBL3902
CHEMBL268
CHEMBL5141
CHEMBL2095169
CHEMBL3474
CHEMBL3194
CHEMBL3831223
CHEMBL3559
CHEMBL3831287
CHEMBL2111188
CHEMBL4550
CHEMBL2095165
CHEMBL3038512
CHEMBL3514
CHEMBL3475
CHEMBL4581
CHEMBL1744525
CHEMBL3831201
CHEMBL3831286
CHEMBL2179
CHEMBL3776
CHEMBL1275223
CHEMBL5366
CHEMBL2109238
CHEMBL4398
CHEMBL4338
CHEMBL1293266
CHEMBL2094135
CHEMBL3831289
CHEMBL2337
CHEMBL2095168
CHEMBL3273
CHEMBL3831288
CHEMBL3338
CHEMBL3831182
CHEMBL3831283
CHEMBL6009
CHEMBL5378
CHEMBL3623
CHEMBL4979
CHEMBL2778
CHEMBL3038465
CHEMBL3831282
CHEMBL3921
CHEMBL3831261
CHEMBL3105
CHEMBL3108633
CHEMBL3713712
CHEMBL5661
CHEMBL4685
CHEMBL4625
CHEMBL4677
CHEMBL4361
CHEMBL6044
CHEMBL5988
CHEMBL3890
CHEMBL3161
CHEMBL3310
CHEMBL3192
CHEMBL4801
CHEMBL2273
CHEMBL3107
CHEMBL2120
CHEMBL3713436
CHEMBL2096675
CHEMBL4342
CHEMBL4323
CHEMBL6065
CHEMBL3833061
